sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
S01_INSTRUCTORREGISTRATIONCLASSCREATION_T01_HOME,20,1039,941,1269,854,1867,0.0,0.34442971050682836,8.180306531678923
S01_INSTRUCTORREGISTRATIONCLASSCREATION_T02_ACCESSCODE-NEXT,20,598,535,733,430,1242,0.0,0.35098187178632223,6.811961736395066
S01_INSTRUCTORREGISTRATIONCLASSCREATION_T03_CREATE,20,335,284,552,273,791,0.0,0.3665218905199113,27.54784256052193
S01_INSTRUCTORREGISTRATIONCLASSCREATION_T04_LICENSEAGREE-NEXT,20,186,189,233,101,283,0.0,0.3685548962517967,5.626940671875576
S01_INSTRUCTORREGISTRATIONCLASSCREATION_T05_INSTRINFO-NEXTT,20,240,212,225,197,502,0.0,0.3778646866557086,0.3371815013980993
S01_INSTRUCTORREGISTRATIONCLASSCREATION_T06_OK,20,1857,1833,2154,1612,2266,0.0,0.34133187698399153,6.540205428456838
S01_INSTRUCTORREGISTRATIONCLASSCREATION_T07_FINISH,20,2536,2527,2705,2201,2764,0.0,0.33696696038953383,6.977108228522568
S01_INSTRUCTORREGISTRATIONCLASSCREATION_T08_LOGOUT,20,1107,1161,1342,599,1373,0.0,0.35331943610218,1.748672429821927
S01_INSTRUCTORREGISTRATIONCLASSCREATION_T09_LOGINASINSTRUCTOR,20,3483,3389,3776,3144,4316,0.0,0.3289906566653507,13.070326507805303
S01_INSTRUCTORREGISTRATIONCLASSCREATION_T09_1_SELECT_LANGUAGE,20,146,16,642,14,711,0.0,0.3540637668844159,1.0694005091879548
S01_INSTRUCTORREGISTRATIONCLASSCREATION_T10_CLICKCREATECLASS,20,21,20,23,17,41,0.0,0.3584486343107033,1.245609004229694
S01_INSTRUCTORREGISTRATIONCLASSCREATION_T10_SEARCH_ISBN,20,10,11,12,9,15,0.0,0.38440839547935723,1.0441342882678557
S01_INSTRUCTORREGISTRATIONCLASSCREATION_T11_SELECTCOURSEMATERIAL,20,9,9,11,8,13,0.0,0.3843862312851954,0.9782516973054526
S01_INSTRUCTORREGISTRATIONCLASSCREATION_T12_CREATECLASS,20,80,56,151,34,199,0.0,0.3696652680997357,0.985370930216439
S01_INSTRUCTORREGISTRATIONCLASSCREATION_T13_GOTOMYWORKSPACE,20,1714,1544,2351,1119,2660,0.0,0.36727573225599114,18.53826051900652
S01_INSTRUCTORREGISTRATIONCLASSCREATION_T14_MYCLASSES,20,165227,155177,284473,10735,314251,0.0,0.05421111978489028,341.4017479359116
