timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount
1375611203840,4881,SC02_05_Click_Print,200,"Number of samples in transaction : 2, number of failing samples : 0","1) SC01, SC02, SC03 and SC04 1-1",,true,,21084,1,1,0,1,0
1375611208828,10054,SC02_TT_10000,200,"Number of samples in transaction : 1, number of failing samples : 0","1) SC01, SC02, SC03 and SC04 1-1",,true,,3721,1,1,0,1,0
1375611218884,1508,SC02_08_nMEL_Logout,200,"Number of samples in transaction : 3, number of failing samples : 0","1) SC01, SC02, SC03 and SC04 1-1",,true,,12920,1,1,0,1,0
1375611220411,0,Pop SC02_STATUS_Q - FAILED,200,OK,"1) SC01, SC02, SC03 and SC04 1-1",text,true,,3724,1,1,0,1,0
1375611220415,1,Put SC02_STATUS_Q - PASSED,200,OK,"1) SC01, SC02, SC03 and SC04 1-1",text,true,,3724,1,1,0,1,0
1375611220461,0,Student Registration - Thread - 1,200,OK,TG - Student Registration 2-1,text,true,,1468,1,1,0,1,0
1375611220467,1,STUDENT ID : 10000,200,OK,TG - Student Registration 2-1,text,true,,1479,1,1,0,1,0
1375611220529,0,Student Registration - Thread - 2,200,OK,TG - Student Registration 2-2,text,true,,1468,2,2,0,1,0
1375611220539,1,STUDENT ID : 10001,200,OK,TG - Student Registration 2-2,text,true,,1479,2,2,0,1,0
1375611220560,0,Student Registration - Thread - 3,200,OK,TG - Student Registration 2-3,text,true,,1468,3,3,0,1,0
1375611220567,0,STUDENT ID : 10002,200,OK,TG - Student Registration 2-3,text,true,,1479,3,3,0,1,0
1375611220608,0,Student Registration - Thread - 4,200,OK,TG - Student Registration 2-4,text,true,,1468,4,4,0,1,0
1375611220612,0,STUDENT ID : 10003,200,OK,TG - Student Registration 2-4,text,true,,1479,4,4,0,1,0
1375611220653,1,Student Registration - Thread - 5,200,OK,TG - Student Registration 2-5,text,true,,1468,5,5,0,1,0
1375611220656,1,STUDENT ID : 10004,200,OK,TG - Student Registration 2-5,text,true,,1479,5,5,0,1,0
1375611220683,0,Student Registration - Thread - 6,200,OK,TG - Student Registration 2-6,text,true,,1468,6,6,0,1,0
1375611220686,0,STUDENT ID : 10005,200,OK,TG - Student Registration 2-6,text,true,,1479,6,6,0,1,0
1375611220724,0,Student Registration - Thread - 7,200,OK,TG - Student Registration 2-7,text,true,,1468,7,7,0,1,0
1375611220732,0,STUDENT ID : 10006,200,OK,TG - Student Registration 2-7,text,true,,1479,7,7,0,1,0
1375611220767,0,Student Registration - Thread - 8,200,OK,TG - Student Registration 2-8,text,true,,1468,8,8,0,1,0
1375611220772,0,STUDENT ID : 10007,200,OK,TG - Student Registration 2-8,text,true,,1479,8,8,0,1,0
1375611220804,1,Student Registration - Thread - 9,200,OK,TG - Student Registration 2-9,text,true,,1468,9,9,0,1,0
1375611220809,0,STUDENT ID : 10008,200,OK,TG - Student Registration 2-9,text,true,,1484,9,9,0,1,0
1375611220848,1,Student Registration - Thread - 10,200,OK,TG - Student Registration 2-10,text,true,,1474,10,10,0,1,0
1375611220851,0,STUDENT ID : 10009,200,OK,TG - Student Registration 2-10,text,true,,1485,10,10,0,1,0
1375611220924,0,Student Registration - Thread - 11,200,OK,TG - Student Registration 2-11,text,true,,1474,11,11,0,1,0
1375611220928,1,STUDENT ID : 10010,200,OK,TG - Student Registration 2-11,text,true,,1485,11,11,0,1,0
1375611220942,0,Student Registration - Thread - 12,200,OK,TG - Student Registration 2-12,text,true,,1474,12,12,0,1,0
1375611220948,0,STUDENT ID : 10011,200,OK,TG - Student Registration 2-12,text,true,,1485,12,12,0,1,0
1375611220984,0,Student Registration - Thread - 13,200,OK,TG - Student Registration 2-13,text,true,,1474,13,13,0,1,0
1375611220988,0,STUDENT ID : 10012,200,OK,TG - Student Registration 2-13,text,true,,1485,13,13,0,1,0
1375611221039,0,Student Registration - Thread - 14,200,OK,TG - Student Registration 2-14,text,true,,1474,14,14,0,1,0
1375611221046,0,STUDENT ID : 10013,200,OK,TG - Student Registration 2-14,text,true,,1485,14,14,0,1,0
1375611221080,0,Student Registration - Thread - 15,200,OK,TG - Student Registration 2-15,text,true,,1474,15,15,0,1,0
1375611221085,0,STUDENT ID : 10014,200,OK,TG - Student Registration 2-15,text,true,,1485,15,15,0,1,0
1375611221125,0,Student Registration - Thread - 16,200,OK,TG - Student Registration 2-16,text,true,,1474,16,16,0,1,0
1375611221132,0,STUDENT ID : 10015,200,OK,TG - Student Registration 2-16,text,true,,1485,16,16,0,1,0
1375611221175,0,Student Registration - Thread - 17,200,OK,TG - Student Registration 2-17,text,true,,1473,17,17,0,1,0
1375611221182,0,STUDENT ID : 10016,200,OK,TG - Student Registration 2-17,text,true,,1485,17,17,0,1,0
1375611221210,0,Student Registration - Thread - 18,200,OK,TG - Student Registration 2-18,text,true,,1474,18,18,0,1,0
1375611221214,1,STUDENT ID : 10017,200,OK,TG - Student Registration 2-18,text,true,,1485,18,18,0,1,0
1375611220468,769,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-1,,true,,8286,18,18,0,1,0
1375611220540,701,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-2,,true,,8286,18,18,0,1,0
1375611220686,572,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-6,,true,,8285,18,18,0,1,0
1375611221289,0,Student Registration - Thread - 19,200,OK,TG - Student Registration 2-19,text,true,,1473,19,19,0,1,0
1375611221294,0,STUDENT ID : 10018,200,OK,TG - Student Registration 2-19,text,true,,1485,19,19,0,1,0
1375611220568,722,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-3,,true,,8305,19,19,0,1,0
1375611220613,691,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-4,,true,,8305,19,19,0,1,0
1375611220657,650,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-5,,true,,8304,19,19,0,1,0
1375611221329,0,Student Registration - Thread - 20,200,OK,TG - Student Registration 2-20,text,true,,1474,20,20,0,1,0
1375611220732,594,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-7,,true,,8285,20,20,0,1,0
1375611221339,1,STUDENT ID : 10019,200,OK,TG - Student Registration 2-20,text,true,,1485,20,20,0,1,0
1375611221370,0,Student Registration - Thread - 21,200,OK,TG - Student Registration 2-21,text,true,,1474,21,21,0,1,0
1375611221373,0,STUDENT ID : 10020,200,OK,TG - Student Registration 2-21,text,true,,1485,21,21,0,1,0
1375611221414,1,Student Registration - Thread - 22,200,OK,TG - Student Registration 2-22,text,true,,1473,22,22,0,1,0
1375611221419,0,STUDENT ID : 10021,200,OK,TG - Student Registration 2-22,text,true,,1485,22,22,0,1,0
1375611221453,0,Student Registration - Thread - 23,200,OK,TG - Student Registration 2-23,text,true,,1473,23,23,0,1,0
1375611221456,0,STUDENT ID : 10022,200,OK,TG - Student Registration 2-23,text,true,,1485,23,23,0,1,0
1375611220772,697,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-8,,true,,8304,23,23,0,1,0
1375611221492,0,Student Registration - Thread - 24,200,OK,TG - Student Registration 2-24,text,true,,1474,24,24,0,1,0
1375611221498,0,STUDENT ID : 10023,200,OK,TG - Student Registration 2-24,text,true,,1485,24,24,0,1,0
1375611221536,0,Student Registration - Thread - 25,200,OK,TG - Student Registration 2-25,text,true,,1474,25,25,0,1,0
1375611221540,0,STUDENT ID : 10024,200,OK,TG - Student Registration 2-25,text,true,,1485,25,25,0,1,0
1375611220852,703,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-10,,true,,8304,25,25,0,1,0
1375611221578,0,Student Registration - Thread - 26,200,OK,TG - Student Registration 2-26,text,true,,1474,26,26,0,1,0
1375611221582,0,STUDENT ID : 10025,200,OK,TG - Student Registration 2-26,text,true,,1485,26,26,0,1,0
1375611220809,789,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-9,,true,,8304,26,26,0,1,0
1375611220949,655,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-12,,true,,8304,27,27,0,1,0
1375611221616,0,Student Registration - Thread - 27,200,OK,TG - Student Registration 2-27,text,true,,1474,27,27,0,1,0
1375611221619,0,STUDENT ID : 10026,200,OK,TG - Student Registration 2-27,text,true,,1484,27,27,0,1,0
1375611221653,0,Student Registration - Thread - 28,200,OK,TG - Student Registration 2-28,text,true,,1474,28,28,0,1,0
1375611221656,0,STUDENT ID : 10027,200,OK,TG - Student Registration 2-28,text,true,,1485,28,28,0,1,0
1375611220929,724,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-11,,true,,8285,28,28,0,1,0
1375611221695,0,Student Registration - Thread - 29,200,OK,TG - Student Registration 2-29,text,true,,1474,29,29,0,1,0
1375611221697,1,STUDENT ID : 10028,200,OK,TG - Student Registration 2-29,text,true,,1485,29,29,0,1,0
1375611221736,0,Student Registration - Thread - 30,200,OK,TG - Student Registration 2-30,text,true,,1473,30,30,0,1,0
1375611221738,0,STUDENT ID : 10029,200,OK,TG - Student Registration 2-30,text,true,,1485,30,30,0,1,0
1375611220988,772,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-13,,true,,8304,31,31,0,1,0
1375611221774,0,Student Registration - Thread - 31,200,OK,TG - Student Registration 2-31,text,true,,1474,31,31,0,1,0
1375611221047,721,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-14,,true,,8304,31,31,0,1,0
1375611221779,0,STUDENT ID : 10030,200,OK,TG - Student Registration 2-31,text,true,,1484,31,31,0,1,0
1375611221085,717,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-15,,true,,8304,31,31,0,1,0
1375611221829,0,Student Registration - Thread - 32,200,OK,TG - Student Registration 2-32,text,true,,1474,32,32,0,1,0
1375611221831,0,STUDENT ID : 10031,200,OK,TG - Student Registration 2-32,text,true,,1485,32,32,0,1,0
1375611221862,0,Student Registration - Thread - 33,200,OK,TG - Student Registration 2-33,text,true,,1474,33,33,0,1,0
1375611221865,0,STUDENT ID : 10032,200,OK,TG - Student Registration 2-33,text,true,,1485,33,33,0,1,0
1375611221902,0,Student Registration - Thread - 34,200,OK,TG - Student Registration 2-34,text,true,,1474,34,34,0,1,0
1375611221905,0,STUDENT ID : 10033,200,OK,TG - Student Registration 2-34,text,true,,1484,34,34,0,1,0
1375611221215,696,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-18,,true,,8304,34,34,0,1,0
1375611221943,0,Student Registration - Thread - 35,200,OK,TG - Student Registration 2-35,text,true,,1474,35,35,0,1,0
1375611221946,0,STUDENT ID : 10034,200,OK,TG - Student Registration 2-35,text,true,,1485,35,35,0,1,0
1375611221132,807,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-16,,true,,8304,35,35,0,1,0
1375611221183,763,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-17,,true,,8285,35,35,0,1,0
1375611222018,0,Student Registration - Thread - 36,200,OK,TG - Student Registration 2-36,text,true,,1472,37,37,0,1,0
1375611222020,0,STUDENT ID : 10035,200,OK,TG - Student Registration 2-36,text,true,,1485,37,37,0,1,0
1375611222022,0,Student Registration - Thread - 37,200,OK,TG - Student Registration 2-37,text,true,,1474,37,37,0,1,0
1375611222025,0,STUDENT ID : 10036,200,OK,TG - Student Registration 2-37,text,true,,1485,37,37,0,1,0
1375611221294,727,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-19,,true,,8304,37,37,0,1,0
1375611222069,1,Student Registration - Thread - 38,200,OK,TG - Student Registration 2-38,text,true,,1474,38,38,0,1,0
1375611222072,0,STUDENT ID : 10037,200,OK,TG - Student Registration 2-38,text,true,,1485,38,38,0,1,0
1375611222118,1,Student Registration - Thread - 39,200,OK,TG - Student Registration 2-39,text,true,,1474,39,39,0,1,0
1375611222121,0,STUDENT ID : 10038,200,OK,TG - Student Registration 2-39,text,true,,1485,39,39,0,1,0
1375611221420,696,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-22,,true,,8304,39,39,0,1,0
1375611221340,778,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-20,,true,,8285,39,39,0,1,0
1375611222146,0,Student Registration - Thread - 40,200,OK,TG - Student Registration 2-40,text,true,,1474,40,40,0,1,0
1375611222148,0,STUDENT ID : 10039,200,OK,TG - Student Registration 2-40,text,true,,1485,40,40,0,1,0
1375611221374,786,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-21,,true,,8285,40,40,0,1,0
1375611221457,723,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-23,,true,,8304,40,40,0,1,0
1375611222193,0,Student Registration - Thread - 41,200,OK,TG - Student Registration 2-41,text,true,,1474,41,41,0,1,0
1375611222196,1,STUDENT ID : 10040,200,OK,TG - Student Registration 2-41,text,true,,1485,41,41,0,1,0
1375611221541,656,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-25,,true,,8304,41,41,0,1,0
1375611222224,0,Student Registration - Thread - 42,200,OK,TG - Student Registration 2-42,text,true,,1474,42,42,0,1,0
1375611222227,0,STUDENT ID : 10041,200,OK,TG - Student Registration 2-42,text,true,,1485,42,42,0,1,0
1375611221499,750,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-24,,true,,8304,42,42,0,1,0
1375611222271,1,Student Registration - Thread - 43,200,OK,TG - Student Registration 2-43,text,true,,1474,43,43,0,1,0
1375611222274,0,STUDENT ID : 10042,200,OK,TG - Student Registration 2-43,text,true,,1484,43,43,0,1,0
1375611221583,695,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-26,,true,,8304,43,43,0,1,0
1375611222311,0,Student Registration - Thread - 44,200,OK,TG - Student Registration 2-44,text,true,,1474,44,44,0,1,0
1375611222313,0,STUDENT ID : 10043,200,OK,TG - Student Registration 2-44,text,true,,1485,44,44,0,1,0
1375611221620,718,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-27,,true,,8285,44,44,0,1,0
1375611222355,0,Student Registration - Thread - 45,200,OK,TG - Student Registration 2-45,text,true,,1474,45,45,0,1,0
1375611222358,0,STUDENT ID : 10044,200,OK,TG - Student Registration 2-45,text,true,,1485,45,45,0,1,0
1375611222399,1,Student Registration - Thread - 46,200,OK,TG - Student Registration 2-46,text,true,,1474,46,46,0,1,0
1375611222402,0,STUDENT ID : 10045,200,OK,TG - Student Registration 2-46,text,true,,1485,46,46,0,1,0
1375611222446,0,Student Registration - Thread - 47,200,OK,TG - Student Registration 2-47,text,true,,1474,47,47,0,1,0
1375611222448,0,STUDENT ID : 10046,200,OK,TG - Student Registration 2-47,text,true,,1485,47,47,0,1,0
1375611221739,718,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-30,,true,,8304,47,47,0,1,0
1375611221656,802,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-28,,true,,8286,47,47,0,1,0
1375611222488,0,Student Registration - Thread - 48,200,OK,TG - Student Registration 2-48,text,true,,1474,48,48,0,1,0
1375611222490,0,STUDENT ID : 10047,200,OK,TG - Student Registration 2-48,text,true,,1483,48,48,0,1,0
1375611221698,795,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-29,,true,,8285,48,48,0,1,0
1375611222525,0,Student Registration - Thread - 49,200,OK,TG - Student Registration 2-49,text,true,,1474,49,49,0,1,0
1375611222528,0,STUDENT ID : 10048,200,OK,TG - Student Registration 2-49,text,true,,1485,49,49,0,1,0
1375611221781,761,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-31,,true,,8304,49,49,0,1,0
1375611221832,722,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-32,,true,,8304,49,49,0,1,0
1375611222569,0,Student Registration - Thread - 50,200,OK,TG - Student Registration 2-50,text,true,,1473,50,50,0,1,0
1375611222571,0,STUDENT ID : 10049,200,OK,TG - Student Registration 2-50,text,true,,1485,50,50,0,1,0
1375611221905,724,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-34,,true,,8304,50,50,0,1,0
1375611221865,773,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-33,,true,,8304,50,50,0,1,0
1375611222025,666,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-37,,true,,8304,50,50,0,1,0
1375611221947,714,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-35,,true,,8285,50,50,0,1,0
1375611222021,743,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-36,,true,,8304,50,50,0,1,0
1375611222072,717,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-38,,true,,8304,50,50,0,1,0
1375611222149,651,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-40,,true,,8304,50,50,0,1,0
1375611222121,695,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-39,,true,,8285,50,50,0,1,0
1375611222197,759,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-41,,true,,8305,50,50,0,1,0
1375611222227,736,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-42,,true,,8304,50,50,0,1,0
1375611222274,705,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-43,,true,,8304,50,50,0,1,0
1375611222358,645,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-45,,true,,8304,50,50,0,1,0
1375611222402,723,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-46,,true,,8304,50,50,0,1,0
1375611222314,814,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-44,,true,,8304,50,50,0,1,0
1375611222491,652,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-48,,true,,8304,50,50,0,1,0
1375611222449,720,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-47,,true,,8304,50,50,0,1,0
1375611222572,723,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-50,,true,,8304,50,50,0,1,0
1375611222528,777,SC01_01_RUMBA_Home_Student,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-49,,true,,8304,50,50,0,1,0
1375611221317,2877,SC01_TT_3000,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-5,,true,,1483,50,50,0,1,0
1375611221247,2998,SC01_TT_3000,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-1,,true,,1484,50,50,0,1,0
1375611221276,2954,SC01_TT_3000,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-6,,true,,1484,50,50,0,1,0
1375611221253,3014,SC01_TT_3000,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-2,,true,,1484,50,50,0,1,0
1375611221313,2959,SC01_TT_3000,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-4,,true,,1484,50,50,0,1,0
1375611221335,2946,SC01_TT_3000,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-7,,true,,1484,50,50,0,1,0
1375611221308,3020,SC01_TT_3000,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-3,,true,,1484,50,50,0,1,0
1375611221569,2903,SC01_TT_3000,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-10,,true,,1485,50,50,0,1,0
1375611221480,3037,SC01_TT_3000,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-8,,true,,1484,50,50,0,1,0
1375611224268,334,SC01_02_EnterAccessCode_ClickNext,,"Number of samples in transaction : 1, number of failing samples : 1",TG - Student Registration 2-2,,false,,11097,50,50,0,1,1
1375611221665,2943,SC01_TT_3000,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-11,,true,,1485,50,50,0,1,0
1375611224245,363,SC01_02_EnterAccessCode_ClickNext,,"Number of samples in transaction : 1, number of failing samples : 1",TG - Student Registration 2-5,,false,,11115,50,50,0,1,1
1375611224246,388,SC01_02_EnterAccessCode_ClickNext,,"Number of samples in transaction : 1, number of failing samples : 1",TG - Student Registration 2-6,,false,,11116,50,50,0,1,1
1375611221613,3036,SC01_TT_3000,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-12,,true,,1485,50,50,0,1,0
1375611224281,368,SC01_02_EnterAccessCode_ClickNext,,"Number of samples in transaction : 1, number of failing samples : 1",TG - Student Registration 2-7,,false,,11098,50,50,0,1,1
1375611221607,3063,SC01_TT_3000,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-9,,true,,1484,50,50,0,1,0
1375611224246,454,SC01_02_EnterAccessCode_ClickNext,,"Number of samples in transaction : 1, number of failing samples : 1",TG - Student Registration 2-1,,false,,11116,50,50,0,1,1
1375611221778,2966,SC01_TT_3000,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-14,,true,,1485,50,50,0,1,0
1375611224272,506,SC01_02_EnterAccessCode_ClickNext,,"Number of samples in transaction : 1, number of failing samples : 1",TG - Student Registration 2-4,,false,,11115,50,50,0,1,1
1375611221775,3040,SC01_TT_3000,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Student Registration 2-13,,true,,1485,50,50,0,1,0
