timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount
1375611121021,2,Teacher Registration - Thread - 1,200,OK,"1) SC01, SC02, SC03 and SC04 1-1",text,true,,1463,1,1,0,1,0
1375611121038,1100,SC01_01_RUMBA_Home_Teacher,200,"Number of samples in transaction : 1, number of failing samples : 0","1) SC01, SC02, SC03 and SC04 1-1",,true,,8304,1,1,0,1,0
1375611122374,3137,SC01_TT_3000,200,"Number of samples in transaction : 1, number of failing samples : 0","1) SC01, SC02, SC03 and SC04 1-1",,true,,1452,1,1,0,1,0
1375611125512,965,SC01_02_EnterAccessCode_ClickNext,200,"Number of samples in transaction : 1, number of failing samples : 0","1) SC01, SC02, SC03 and SC04 1-1",,true,,11139,1,1,0,1,0
1375611126486,549,SC01_03_Click_Next,200,"Number of samples in transaction : 1, number of failing samples : 0","1) SC01, SC02, SC03 and SC04 1-1",,true,,9703,1,1,0,1,0
1375611127048,268,SC01_04_Click_Create,200,"Number of samples in transaction : 1, number of failing samples : 0","1) SC01, SC02, SC03 and SC04 1-1",,true,,75948,1,1,0,1,0
1375611127325,20175,SC01_TT_20000,200,"Number of samples in transaction : 1, number of failing samples : 0","1) SC01, SC02, SC03 and SC04 1-1",,true,,1536,1,1,0,1,0
1375611147503,101,SC01_05_CheckAgreement_ClickNext,200,"Number of samples in transaction : 1, number of failing samples : 0","1) SC01, SC02, SC03 and SC04 1-1",,true,,15426,1,1,0,1,0
1375611147611,1974,SC01_06_Fill_Info_ClickNext,200,"Number of samples in transaction : 4, number of failing samples : 0","1) SC01, SC02, SC03 and SC04 1-1",,true,,27913,1,1,0,1,0
1375611149611,17492,SC01_TT_17500,200,"Number of samples in transaction : 1, number of failing samples : 0","1) SC01, SC02, SC03 and SC04 1-1",,true,,2187,1,1,0,1,0
1375611167104,2130,SC01_07_Click_Finish,200,"Number of samples in transaction : 3, number of failing samples : 0","1) SC01, SC02, SC03 and SC04 1-1",,true,,23172,1,1,0,1,0
1375611169259,15373,XX_Click_GoTo_Product,200,"Number of samples in transaction : 4, number of failing samples : 0","1) SC01, SC02, SC03 and SC04 1-1",,true,,152252,1,1,0,1,0
1375611184787,5560,SC01_TT_5500,200,"Number of samples in transaction : 1, number of failing samples : 0","1) SC01, SC02, SC03 and SC04 1-1",,true,,2730,1,1,0,1,0
1375611190349,17220,SC01_09_Enter_CountryLanguageTZone_ClickSave,200,"Number of samples in transaction : 7, number of failing samples : 0","1) SC01, SC02, SC03 and SC04 1-1",,true,,21189,1,1,0,1,0
1375611207635,604,SC01_10_Signout_Teacher,200,"Number of samples in transaction : 2, number of failing samples : 0","1) SC01, SC02, SC03 and SC04 1-1",,true,,9420,1,1,0,1,0
1375611208257,0,Executing Teacher Completes Registration via nMEL Login and Creates Course - Thread - 1,200,OK,"1) SC01, SC02, SC03 and SC04 1-1",text,true,,2730,1,1,0,1,0
1375611208263,0,Initialise SC02_STATUS_Q to - FAILED,200,OK,"1) SC01, SC02, SC03 and SC04 1-1",text,true,,2730,1,1,0,1,0
1375611208264,615,SC02_01_nMEL_HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0","1) SC01, SC02, SC03 and SC04 1-1",,true,,9732,1,1,0,1,0
1375611208894,6846,SC02_02_nMEL_Login,200,"Number of samples in transaction : 2, number of failing samples : 0","1) SC01, SC02, SC03 and SC04 1-1",,true,,34433,1,1,0,1,0
1375611215783,1889,SC02_02_Click_Settings,200,"Number of samples in transaction : 4, number of failing samples : 0","1) SC01, SC02, SC03 and SC04 1-1",,true,,9629,1,1,0,1,0
1375611217698,983,SC02_03_Click_CreateNewCourse,200,"Number of samples in transaction : 3, number of failing samples : 0","1) SC01, SC02, SC03 and SC04 1-1",,true,,19491,1,1,0,1,0
1375611218711,7393,SC02_TT_7500,200,"Number of samples in transaction : 1, number of failing samples : 0","1) SC01, SC02, SC03 and SC04 1-1",,true,,3213,1,1,0,1,0
1375611226104,3298,SC02_04_AddCourseNameEndDate_ClickCreateCourse,200,"Number of samples in transaction : 5, number of failing samples : 0","1) SC01, SC02, SC03 and SC04 1-1",,true,,28483,1,1,0,1,0
1375611229453,3610,SC02_TT_3500,200,"Number of samples in transaction : 1, number of failing samples : 0","1) SC01, SC02, SC03 and SC04 1-1",,true,,3543,1,1,0,1,0
1375611233064,59618,SC02_05_Click_Print,200,"Number of samples in transaction : 2, number of failing samples : 0","1) SC01, SC02, SC03 and SC04 1-1",,true,,21015,1,1,0,1,0
1375611292698,10055,SC02_TT_10000,200,"Number of samples in transaction : 1, number of failing samples : 0","1) SC01, SC02, SC03 and SC04 1-1",,true,,3721,1,1,0,1,0
1375611302754,39229,SC02_08_nMEL_Logout,200,"Number of samples in transaction : 3, number of failing samples : 0","1) SC01, SC02, SC03 and SC04 1-1",,true,,12924,1,1,0,1,0
1375611342003,0,Pop SC02_STATUS_Q - FAILED,200,OK,"1) SC01, SC02, SC03 and SC04 1-1",text,true,,3724,1,1,0,1,0
1375611342006,0,Put SC02_STATUS_Q - PASSED,200,OK,"1) SC01, SC02, SC03 and SC04 1-1",text,true,,3724,1,1,0,1,0
1375611342054,0,Student Registration - Thread - 1,200,OK,TG - Student Registration 2-1,text,true,,1468,1,1,0,1,0
1375611342063,0,STUDENT ID : 10100,200,OK,TG - Student Registration 2-1,text,true,,1478,1,1,0,1,0
1375611342118,0,Student Registration - Thread - 2,200,OK,TG - Student Registration 2-2,text,true,,1468,2,2,0,1,0
1375611342122,1,STUDENT ID : 10101,200,OK,TG - Student Registration 2-2,text,true,,1479,2,2,0,1,0
1375611342168,0,Student Registration - Thread - 3,200,OK,TG - Student Registration 2-3,text,true,,1468,3,3,0,1,0
1375611342171,0,STUDENT ID : 10102,200,OK,TG - Student Registration 2-3,text,true,,1478,3,3,0,1,0
1375611342203,0,Student Registration - Thread - 4,200,OK,TG - Student Registration 2-4,text,true,,1468,4,4,0,1,0
1375611342207,0,STUDENT ID : 10103,200,OK,TG - Student Registration 2-4,text,true,,1479,4,4,0,1,0
1375611342245,0,Student Registration - Thread - 5,200,OK,TG - Student Registration 2-5,text,true,,1468,5,5,0,1,0
1375611342249,0,STUDENT ID : 10104,200,OK,TG - Student Registration 2-5,text,true,,1479,5,5,0,1,0
1375611342289,0,Student Registration - Thread - 6,200,OK,TG - Student Registration 2-6,text,true,,1468,6,6,0,1,0
1375611342296,1,STUDENT ID : 10105,200,OK,TG - Student Registration 2-6,text,true,,1479,6,6,0,1,0
1375611342329,0,Student Registration - Thread - 7,200,OK,TG - Student Registration 2-7,text,true,,1468,7,7,0,1,0
1375611342332,0,STUDENT ID : 10106,200,OK,TG - Student Registration 2-7,text,true,,1479,7,7,0,1,0
1375611342374,0,Student Registration - Thread - 8,200,OK,TG - Student Registration 2-8,text,true,,1468,8,8,0,1,0
1375611342377,0,STUDENT ID : 10107,200,OK,TG - Student Registration 2-8,text,true,,1479,8,8,0,1,0
1375611342412,0,Student Registration - Thread - 9,200,OK,TG - Student Registration 2-9,text,true,,1468,9,9,0,1,0
1375611342416,0,STUDENT ID : 10108,200,OK,TG - Student Registration 2-9,text,true,,1484,9,9,0,1,0
1375611342459,0,Student Registration - Thread - 10,200,OK,TG - Student Registration 2-10,text,true,,1473,10,10,0,1,0
1375611342462,0,STUDENT ID : 10109,200,OK,TG - Student Registration 2-10,text,true,,1485,10,10,0,1,0
1375611342526,0,Student Registration - Thread - 11,200,OK,TG - Student Registration 2-11,text,true,,1474,11,11,0,1,0
1375611342530,0,STUDENT ID : 10110,200,OK,TG - Student Registration 2-11,text,true,,1485,11,11,0,1,0
1375611342539,0,Student Registration - Thread - 12,200,OK,TG - Student Registration 2-12,text,true,,1474,12,12,0,1,0
1375611342543,0,STUDENT ID : 10111,200,OK,TG - Student Registration 2-12,text,true,,1485,12,12,0,1,0
1375611342582,0,Student Registration - Thread - 13,200,OK,TG - Student Registration 2-13,text,true,,1474,13,13,0,1,0
