timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount
1375611624192,27567,xx_Click_Settings_TAB,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Students Join Course 3-48,,true,,19547,38,38,0,1,0
1375611593875,59282,SCxx_02_nMEL_Login,,"Number of samples in transaction : 2, number of failing samples : 2",TG - Students Join Course 3-12,,false,,28495,38,38,0,1,1
1375611632851,20550,xx_Click_Settings_TAB,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Students Join Course 3-40,,true,,19543,38,38,0,1,0
1375611593689,60419,SCxx_02_nMEL_Login,,"Number of samples in transaction : 2, number of failing samples : 2",TG - Students Join Course 3-23,,false,,28489,38,38,0,1,1
1375611617143,37810,xx_Click_Settings_TAB,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Students Join Course 3-27,,true,,19545,38,38,0,1,0
1375611612064,46008,xx_Click_Settings_TAB,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Students Join Course 3-28,,true,,19545,38,38,0,1,0
1375611616723,49987,xx_Click_Settings_TAB,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Students Join Course 3-41,,true,,19546,38,38,0,1,0
1375611623474,44048,xx_Click_Settings_TAB,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Students Join Course 3-22,,true,,19547,38,38,0,1,0
1375611637889,29837,xx_Click_Settings_TAB,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Students Join Course 3-35,,true,,19545,38,38,0,1,0
1375611595102,72863,SCxx_02_nMEL_Login,,"Number of samples in transaction : 2, number of failing samples : 2",TG - Students Join Course 3-24,,false,,28492,38,38,0,1,1
1375611620894,48078,xx_Click_Settings_TAB,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Students Join Course 3-21,,true,,19547,38,38,0,1,0
1375611635547,34229,xx_Click_Settings_TAB,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Students Join Course 3-7,,true,,19545,38,38,0,1,0
1375611644694,25319,xx_Click_Settings_TAB,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Students Join Course 3-36,,true,,19545,38,38,0,1,0
1375611628241,43065,xx_Click_Settings_TAB,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Students Join Course 3-29,,true,,19546,38,38,0,1,0
1375611623051,49120,xx_Click_Settings_TAB,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Students Join Course 3-49,,true,,19545,38,38,0,1,0
1375611634743,37868,xx_Click_Settings_TAB,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Students Join Course 3-9,,true,,19546,38,38,0,1,0
1375611629199,44371,xx_Click_Settings_TAB,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Students Join Course 3-26,,true,,19545,38,38,0,1,0
1375611620134,53954,xx_Click_Settings_TAB,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Students Join Course 3-47,,true,,19546,38,38,0,1,0
1375611637244,37124,xx_Click_Settings_TAB,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Students Join Course 3-42,,true,,19546,38,38,0,1,0
1375611648109,26357,xx_Click_Settings_TAB,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Students Join Course 3-30,,true,,19544,38,38,0,1,0
1375611591994,82733,SCxx_02_nMEL_Login,,"Number of samples in transaction : 2, number of failing samples : 2",TG - Students Join Course 3-5,,false,,28477,38,38,0,1,1
1375611625448,49326,xx_Click_Settings_TAB,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Students Join Course 3-17,,true,,19546,38,38,0,1,0
1375611629194,47483,xx_Click_Settings_TAB,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Students Join Course 3-31,,true,,19544,38,38,0,1,0
1375611630788,46173,xx_Click_Settings_TAB,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Students Join Course 3-3,,true,,19547,38,38,0,1,0
1375611623540,54560,xx_Click_Settings_TAB,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Students Join Course 3-46,,true,,19546,38,38,0,1,0
1375611635783,43753,xx_Click_Settings_TAB,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Students Join Course 3-13,,true,,19545,38,38,0,1,0
1375611654130,28173,xx_Click_Settings_TAB,200,"Number of samples in transaction : 1, number of failing samples : 0",TG - Students Join Course 3-23,,true,,19545,38,38,0,1,0
