timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount,IdleTime
1379527803693,2012,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T01_HOME,200,"Number of samples in transaction : 3, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-1,,true,24333,2,2,0,1,0,2658
1379527806702,986,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T01_HOME,200,"Number of samples in transaction : 3, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-2,,true,24326,3,3,0,1,0,2916
1379527808376,1229,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T02_ACCESSCODE-NEXT,200,"Number of samples in transaction : 2, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-1,,true,19419,3,3,0,1,0,1521
1379527810606,724,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T02_ACCESSCODE-NEXT,200,"Number of samples in transaction : 2, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-2,,true,19418,3,3,0,1,0,1369
1379527809709,1065,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T01_HOME,200,"Number of samples in transaction : 3, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-3,,true,24326,4,4,0,1,0,2456
1379527811127,655,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T03_CREATE,200,"Number of samples in transaction : 1, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-1,,true,75714,4,4,0,1,0,1515
1379527813298,194,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T04_LICENSEAGREE-NEXT,200,"Number of samples in transaction : 1, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-1,,true,15255,4,4,0,1,0,1267
1379527812701,284,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T03_CREATE,200,"Number of samples in transaction : 1, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-2,,true,75714,4,4,0,1,0,1897
1379527812709,966,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T01_HOME,200,"Number of samples in transaction : 3, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-4,,true,24325,4,4,0,1,0,1245
1379527813231,541,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T02_ACCESSCODE-NEXT,200,"Number of samples in transaction : 2, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-3,,true,19418,5,5,0,1,0,2065
1379527814921,545,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T02_ACCESSCODE-NEXT,200,"Number of samples in transaction : 2, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-4,,true,19418,5,5,0,1,0,1161
1379527814883,194,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T04_LICENSEAGREE-NEXT,200,"Number of samples in transaction : 1, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-2,,true,15255,5,5,0,1,0,2069
1379527815730,913,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T01_HOME,200,"Number of samples in transaction : 3, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-5,,true,24311,5,5,0,1,0,1157
1379527816629,287,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T03_CREATE,200,"Number of samples in transaction : 1, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-4,,true,75714,5,5,0,1,0,1496
1379527815838,287,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T03_CREATE,200,"Number of samples in transaction : 1, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-3,,true,75714,6,6,0,1,0,2752
1379527817875,543,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T02_ACCESSCODE-NEXT,200,"Number of samples in transaction : 2, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-5,,true,19418,6,6,0,1,0,1763
1379527818413,202,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T04_LICENSEAGREE-NEXT,200,"Number of samples in transaction : 1, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-4,,true,15255,6,6,0,1,0,2644
1379527818878,406,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T04_LICENSEAGREE-NEXT,200,"Number of samples in transaction : 1, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-3,,true,15255,6,6,0,1,0,2299
1379527818727,860,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T01_HOME,200,"Number of samples in transaction : 3, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-6,,true,24325,7,7,0,1,0,2783
1379527820182,295,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T03_CREATE,200,"Number of samples in transaction : 1, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-5,,true,75714,7,7,0,1,0,1951
1379527817147,240,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T05_INSTRINFO-NEXTT,200,"Number of samples in transaction : 2, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-2,,true,924,7,7,0,1,0,5367
1379527822760,1,TEACHER ID : 7817,200,OK,INSTRUCTOR-REGISTRATION 1-2,text,true,1271,7,7,0,1,0,0
1379527822761,1,INSTRUCTOR = 7817,200,OK,INSTRUCTOR-REGISTRATION 1-2,text,true,1271,7,7,0,1,0,0
1379527821259,230,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T05_INSTRINFO-NEXTT,200,"Number of samples in transaction : 2, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-4,,true,888,7,7,0,1,0,1383
1379527822880,1,TEACHER ID : 7818,200,OK,INSTRUCTOR-REGISTRATION 1-4,text,true,1271,7,7,0,1,0,0
1379527822881,0,INSTRUCTOR = 7818,200,OK,INSTRUCTOR-REGISTRATION 1-4,text,true,1271,7,7,0,1,0,0
