timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount,IdleTime
1379429395059,412,S02_STUDENTREGISTRATIONANDTAKESTEST_T14_ASSIGNMENTLINK,200,"Number of samples in transaction : 2, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-5,,true,26265,19,19,0,1,0,6346
1379429397704,576,S02_STUDENTREGISTRATIONANDTAKESTEST_T16_BACKLIST,200,"Number of samples in transaction : 2, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-2,,true,18115,19,19,0,1,0,3836
1379429400401,10,S02_STUDENTREGISTRATIONANDTAKESTEST_T10_JOINYOURINSTRUCTOR’SCLASS,200,"Number of samples in transaction : 1, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-19,,true,1962,19,19,0,1,0,2057
1379429402521,1,STUDENT ID : 2735,200,OK,STUDENT-JOINS-CLASS-TAKES-TEST 4-21,text,true,1293,20,20,0,1,0,0
1379429402522,0,STUDENT = 2735,200,OK,STUDENT-JOINS-CLASS-TAKES-TEST 4-21,text,true,1293,20,20,0,1,0,0
1379429396343,457,S02_STUDENTREGISTRATIONANDTAKESTEST_T13_ASSIGNMENTS,200,"Number of samples in transaction : 2, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-11,,true,24167,20,20,0,1,0,5731
1379429388620,1356,S02_STUDENTREGISTRATIONANDTAKESTEST_T12_JOIN,200,"Number of samples in transaction : 4, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-12,,true,44256,20,20,0,1,0,12788
1379429397311,525,S02_STUDENTREGISTRATIONANDTAKESTEST_T14_ASSIGNMENTLINK,200,"Number of samples in transaction : 2, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-8,,true,26265,20,20,0,1,0,5131
1379429394228,326,S02_STUDENTREGISTRATIONANDTAKESTEST_T13_ASSIGNMENTS,200,"Number of samples in transaction : 2, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-10,,true,24203,20,20,0,1,0,8419
1379429401276,645,S02_STUDENTREGISTRATIONANDTAKESTEST_T17_LOGOUT,200,"Number of samples in transaction : 3, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-4,,true,13705,20,20,0,1,0,1312
1379429399514,4265,S02_STUDENTCLASSJOIN_T09_LOGINASSTUDENT,200,"Number of samples in transaction : 8, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-20,,true,40143,19,19,0,1,0,9
1379429403789,8,S02_STUDENTREGISTRATIONANDTAKESTEST_T09_1_SELECT_CLASS,200,"Number of samples in transaction : 1, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-20,,true,1886,19,19,0,1,0,1
1379429402116,807,S02_STUDENTREGISTRATIONANDTAKESTEST_T17_LOGOUT,200,"Number of samples in transaction : 3, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-2,,true,13705,19,19,0,1,0,1034
1379429399726,335,S02_STUDENTREGISTRATIONANDTAKESTEST_T11_CONTINUE,200,"Number of samples in transaction : 1, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-18,,true,7454,18,18,0,1,0,4272
1379429397048,520,S02_STUDENTREGISTRATIONANDTAKESTEST_T14_ASSIGNMENTLINK,200,"Number of samples in transaction : 2, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-7,,true,26264,18,18,0,1,0,6795
1379429391904,875,S02_STUDENTREGISTRATIONANDTAKESTEST_T12_JOIN,200,"Number of samples in transaction : 4, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-13,,true,44288,18,18,0,1,0,11790
1379429405521,0,STUDENT ID : 2736,200,OK,STUDENT-JOINS-CLASS-TAKES-TEST 4-22,text,true,1293,19,19,0,1,0,0
1379429405521,0,STUDENT = 2736,200,OK,STUDENT-JOINS-CLASS-TAKES-TEST 4-22,text,true,1293,19,19,0,1,0,0
1379429403798,9,S02_STUDENTREGISTRATIONANDTAKESTEST_T10_JOINYOURINSTRUCTOR’SCLASS,200,"Number of samples in transaction : 1, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-20,,true,1961,19,19,0,1,0,1835
1379429397927,2250,S02_STUDENTREGISTRATIONANDTAKESTEST_T15_SUBMIT,200,"Number of samples in transaction : 2, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-6,,true,8003,19,19,0,1,0,5632
1379429401403,530,S02_STUDENTREGISTRATIONANDTAKESTEST_T14_ASSIGNMENTLINK,200,"Number of samples in transaction : 2, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-9,,true,26265,19,19,0,1,0,3998
1379429402522,4359,S02_STUDENTCLASSJOIN_T09_LOGINASSTUDENT,200,"Number of samples in transaction : 8, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-21,,true,40143,19,19,0,1,0,8
1379429406890,7,S02_STUDENTREGISTRATIONANDTAKESTEST_T09_1_SELECT_CLASS,200,"Number of samples in transaction : 1, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-21,,true,1886,19,19,0,1,0,1
1379429402764,328,S02_STUDENTREGISTRATIONANDTAKESTEST_T13_ASSIGNMENTS,200,"Number of samples in transaction : 2, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-12,,true,24200,19,19,0,1,0,4093
1379429408523,0,STUDENT ID : 2737,200,OK,STUDENT-JOINS-CLASS-TAKES-TEST 4-23,text,true,1293,20,20,0,1,0,0
1379429408523,1,STUDENT = 2737,200,OK,STUDENT-JOINS-CLASS-TAKES-TEST 4-23,text,true,1293,20,20,0,1,0,0
1379429392197,2503,S02_STUDENTREGISTRATIONANDTAKESTEST_T15_SUBMIT,200,"Number of samples in transaction : 2, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-3,,true,8003,20,20,0,1,0,14029
1379429402532,346,S02_STUDENTREGISTRATIONANDTAKESTEST_T14_ASSIGNMENTLINK,200,"Number of samples in transaction : 2, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-11,,true,26264,20,20,0,1,0,6346
1379429406899,7,S02_STUDENTREGISTRATIONANDTAKESTEST_T10_JOINYOURINSTRUCTOR’SCLASS,200,"Number of samples in transaction : 1, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-21,,true,1961,20,20,0,1,0,2334
1379429404569,320,S02_STUDENTREGISTRATIONANDTAKESTEST_T13_ASSIGNMENTS,200,"Number of samples in transaction : 2, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-13,,true,24256,20,20,0,1,0,4584
1379429395326,881,S02_STUDENTREGISTRATIONANDTAKESTEST_T12_JOIN,200,"Number of samples in transaction : 4, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-14,,true,44282,20,20,0,1,0,13718
1379429405522,4444,S02_STUDENTCLASSJOIN_T09_LOGINASSTUDENT,200,"Number of samples in transaction : 8, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-22,,true,40143,20,20,0,1,0,7
1379429409973,23,S02_STUDENTREGISTRATIONANDTAKESTEST_T09_1_SELECT_CLASS,200,"Number of samples in transaction : 1, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-22,,true,1886,20,20,0,1,0,1
1379429402468,292,S02_STUDENTREGISTRATIONANDTAKESTEST_T11_CONTINUE,200,"Number of samples in transaction : 1, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-19,,true,7453,20,20,0,1,0,7511
1379429405809,528,S02_STUDENTREGISTRATIONANDTAKESTEST_T16_BACKLIST,200,"Number of samples in transaction : 2, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-6,,true,18115,20,20,0,1,0,4481
1379429398297,901,S02_STUDENTREGISTRATIONANDTAKESTEST_T12_JOIN,200,"Number of samples in transaction : 4, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-15,,true,44294,20,20,0,1,0,11717
1379429407186,526,S02_STUDENTREGISTRATIONANDTAKESTEST_T14_ASSIGNMENTLINK,200,"Number of samples in transaction : 2, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-12,,true,26265,20,20,0,1,0,3656
1379429411524,0,STUDENT ID : 2738,200,OK,STUDENT-JOINS-CLASS-TAKES-TEST 4-24,text,true,1293,21,21,0,1,0,0
1379429411525,0,STUDENT = 2738,200,OK,STUDENT-JOINS-CLASS-TAKES-TEST 4-24,text,true,1293,21,21,0,1,0,0
1379429401818,2210,S02_STUDENTREGISTRATIONANDTAKESTEST_T15_SUBMIT,200,"Number of samples in transaction : 2, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-5,,true,8003,21,21,0,1,0,7596
1379429402973,205,S02_STUDENTREGISTRATIONANDTAKESTEST_T14_ASSIGNMENTLINK,200,"Number of samples in transaction : 2, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-10,,true,26265,21,21,0,1,0,9059
1379429409473,371,S02_STUDENTREGISTRATIONANDTAKESTEST_T14_ASSIGNMENTLINK,200,"Number of samples in transaction : 2, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-13,,true,26265,21,21,0,1,0,2575
1379429408524,3952,S02_STUDENTCLASSJOIN_T09_LOGINASSTUDENT,200,"Number of samples in transaction : 8, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-23,,true,40141,21,21,0,1,0,6
