timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount,IdleTime
1379473204310,2506,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T01_HOME,200,"Number of samples in transaction : 3, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-1,,true,24327,2,2,0,1,0,1951
1379473207321,1523,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T01_HOME,200,"Number of samples in transaction : 3, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-2,,true,24328,2,2,0,1,0,1248
1379473208783,1038,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T02_ACCESSCODE-NEXT,200,"Number of samples in transaction : 2, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-1,,true,19419,3,3,0,1,0,1977
1379473210093,492,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T02_ACCESSCODE-NEXT,200,"Number of samples in transaction : 2, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-2,,true,19419,3,3,0,1,0,2288
1379473210326,1031,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T01_HOME,200,"Number of samples in transaction : 3, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-3,,true,24319,3,3,0,1,0,1642
1379473211798,277,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T03_CREATE,200,"Number of samples in transaction : 1, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-1,,true,75714,4,4,0,1,0,2259
1379473212874,275,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T03_CREATE,200,"Number of samples in transaction : 1, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-2,,true,75714,4,4,0,1,0,2628
1379473213333,846,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T01_HOME,200,"Number of samples in transaction : 3, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-4,,true,24330,4,4,0,1,0,1642
1379473214335,576,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T04_LICENSEAGREE-NEXT,200,"Number of samples in transaction : 1, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-1,,true,15255,4,4,0,1,0,1202
1379473213001,501,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T02_ACCESSCODE-NEXT,200,"Number of samples in transaction : 2, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-3,,true,19418,5,5,0,1,0,2995
1379473215808,110,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T04_LICENSEAGREE-NEXT,200,"Number of samples in transaction : 1, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-2,,true,15255,5,5,0,1,0,2094
1379473215822,556,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T02_ACCESSCODE-NEXT,200,"Number of samples in transaction : 2, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-4,,true,19418,5,5,0,1,0,2074
1379473216499,287,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T03_CREATE,200,"Number of samples in transaction : 1, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-3,,true,75714,5,5,0,1,0,2455
1379473216340,979,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T01_HOME,200,"Number of samples in transaction : 3, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-5,,true,24318,6,6,0,1,0,2441
1379473218014,217,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T05_INSTRINFO-NEXTT,200,"Number of samples in transaction : 2, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-2,,true,888,6,6,0,1,0,2622
1379473220888,1,TEACHER ID : 4817,200,OK,INSTRUCTOR-REGISTRATION 1-2,text,true,1271,6,6,0,1,0,0
1379473220889,0,INSTRUCTOR = 4817,200,OK,INSTRUCTOR-REGISTRATION 1-2,text,true,1271,6,6,0,1,0,0
